1779959446.216646 server started (21110): version 3.4, socket /tmp/tmux-1000/default, protocol 8
1779959446.216673 on Linux 6.8.0-71-generic #71-Ubuntu SMP PREEMPT_DYNAMIC Tue Jul 22 16:52:38 UTC 2025
1779959446.216680 using libevent 2.1.12-stable poll
1779959446.216682 using ncurses 6.4 20240113
1779959446.252454 cmd_parse_build_commands 0:2: cursor-right
1779959446.252457 args_parse_flags: next -X
1779959446.252459 args_parse_flags: -X
1779959446.252461 args_parse_flags: next cursor-right
1779959446.252466 args_parse: flags end at 2 of 3
1779959446.252468 args_parse: 2 = cursor-right (type STRING)
1779959446.252471 cmd_parse_build_commands: send-keys -X cursor-right
1779959446.252472 args_parse_flags: next -Tcopy-mode-vi
1779959446.252474 args_parse_flag_argument: -T = copy-mode-vi
1779959446.252476 args_parse_flags: next l
1779959446.252478 args_parse: flags end at 2 of 4
1779959446.252480 args_parse: 2 = l (type STRING)
1779959446.252483 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1779959446.252489 cmd_parse_build_commands: bind-key -T copy-mode-vi l { send-keys -X cursor-right }
1779959446.252493 cmdq_get_command: [bind-key/0x647b21ed5670] group 2452
1779959446.252497 cmdq_append <global>: [bind-key/0x647b21ed5670]
1779959446.252505 yylex_token: end at WS
1779959446.252508 yylex_token: bind
1779959446.252512 yylex_token: end at WS
1779959446.252514 yylex_token: -Tcopy-mode-vi
1779959446.252517 yylex_token: end at WS
1779959446.252520 yylex_token: n
1779959446.252523 yylex_token: end at WS
1779959446.252526 yylex_token: send
1779959446.252528 yylex_token: end at WS
1779959446.252530 yylex_token: -X
1779959446.252533 yylex_token: end at WS
1779959446.252535 yylex_token: search-again
1779959446.252538 cmd_parse_build_commands 0:0: bind
1779959446.252540 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.252541 cmd_parse_build_commands 0:2: n
1779959446.252543 cmd_parse_build_commands 0:3 0:0: send
1779959446.252545 cmd_parse_build_commands 0:3 0:1: -X
1779959446.252547 cmd_parse_build_commands 0:3 0:2: search-again
1779959446.252549 cmd_parse_build_commands 0:0: send
1779959446.252551 cmd_parse_build_commands 0:1: -X
1779959446.252553 cmd_parse_build_commands 0:2: search-again
1779959446.252556 args_parse_flags: next -X
1779959446.252558 args_parse_flags: -X
1779959446.252560 args_parse_flags: next search-again
1779959446.252561 args_parse: flags end at 2 of 3
1779959446.252563 args_parse: 2 = search-again (type STRING)
1779959446.252566 cmd_parse_build_commands: send-keys -X search-again
1779959446.252568 args_parse_flags: next -Tcopy-mode-vi
1779959446.252570 args_parse_flag_argument: -T = copy-mode-vi
1779959446.252572 args_parse_flags: next n
1779959446.252573 args_parse: flags end at 2 of 4
1779959446.252575 args_parse: 2 = n (type STRING)
1779959446.252578 args_parse: 3 = send-keys -X search-again (type COMMANDS)
1779959446.252583 cmd_parse_build_commands: bind-key -T copy-mode-vi n { send-keys -X search-again }
1779959446.252585 cmdq_get_command: [bind-key/0x647b21ed5d80] group 2460
1779959446.252587 cmdq_append <global>: [bind-key/0x647b21ed5d80]
1779959446.252590 yylex_token: end at WS
1779959446.252592 yylex_token: bind
1779959446.252594 yylex_token: end at WS
1779959446.252596 yylex_token: -Tcopy-mode-vi
1779959446.252597 yylex_token: end at WS
1779959446.252599 yylex_token: o
1779959446.252601 yylex_token: end at WS
1779959446.252603 yylex_token: send
1779959446.252604 yylex_token: end at WS
1779959446.252606 yylex_token: -X
1779959446.252608 yylex_token: end at WS
1779959446.252610 yylex_token: other-end
1779959446.252613 cmd_parse_build_commands 0:0: bind
1779959446.252616 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.252619 cmd_parse_build_commands 0:2: o
1779959446.252621 cmd_parse_build_commands 0:3 0:0: send
1779959446.252625 cmd_parse_build_commands 0:3 0:1: -X
1779959446.252628 cmd_parse_build_commands 0:3 0:2: other-end
1779959446.252632 cmd_parse_build_commands 0:0: send
1779959446.252634 cmd_parse_build_commands 0:1: -X
1779959446.252637 cmd_parse_build_commands 0:2: other-end
1779959446.252642 args_parse_flags: next -X
1779959446.252644 args_parse_flags: -X
1779959446.252646 args_parse_flags: next other-end
1779959446.252649 args_parse: flags end at 2 of 3
1779959446.252651 args_parse: 2 = other-end (type STRING)
1779959446.252656 cmd_parse_build_commands: send-keys -X other-end
1779959446.252659 args_parse_flags: next -Tcopy-mode-vi
1779959446.252662 args_parse_flag_argument: -T = copy-mode-vi
1779959446.252664 args_parse_flags: next o
1779959446.252673 args_parse: flags end at 2 of 4
1779959446.252676 args_parse: 2 = o (type STRING)
1779959446.252680 args_parse: 3 = send-keys -X other-end (type COMMANDS)
1779959446.252686 cmd_parse_build_commands: bind-key -T copy-mode-vi o { send-keys -X other-end }
1779959446.252689 cmdq_get_command: [bind-key/0x647b21ed6340] group 2468
1779959446.252690 cmdq_append <global>: [bind-key/0x647b21ed6340]
1779959446.252710 yylex_token: end at WS
1779959446.252716 yylex_token: bind
1779959446.252718 yylex_token: end at WS
1779959446.252720 yylex_token: -Tcopy-mode-vi
1779959446.252721 yylex_token: end at WS
1779959446.252723 yylex_token: q
1779959446.252725 yylex_token: end at WS
1779959446.252727 yylex_token: send
1779959446.252730 yylex_token: end at WS
1779959446.252732 yylex_token: -X
1779959446.252735 yylex_token: end at WS
1779959446.252737 yylex_token: cancel
1779959446.252741 cmd_parse_build_commands 0:0: bind
1779959446.252743 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.252746 cmd_parse_build_commands 0:2: q
1779959446.252749 cmd_parse_build_commands 0:3 0:0: send
1779959446.252752 cmd_parse_build_commands 0:3 0:1: -X
1779959446.252754 cmd_parse_build_commands 0:3 0:2: cancel
1779959446.252758 cmd_parse_build_commands 0:0: send
1779959446.252761 cmd_parse_build_commands 0:1: -X
1779959446.252763 cmd_parse_build_commands 0:2: cancel
1779959446.252768 args_parse_flags: next -X
1779959446.252771 args_parse_flags: -X
1779959446.252773 args_parse_flags: next cancel
1779959446.252776 args_parse: flags end at 2 of 3
1779959446.252779 args_parse: 2 = cancel (type STRING)
1779959446.252783 cmd_parse_build_commands: send-keys -X cancel
1779959446.252786 args_parse_flags: next -Tcopy-mode-vi
1779959446.252789 args_parse_flag_argument: -T = copy-mode-vi
1779959446.252792 args_parse_flags: next q
1779959446.252794 args_parse: flags end at 2 of 4
1779959446.252797 args_parse: 2 = q (type STRING)
1779959446.252801 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1779959446.252809 cmd_parse_build_commands: bind-key -T copy-mode-vi q { send-keys -X cancel }
1779959446.252813 cmdq_get_command: [bind-key/0x647b21ed68d0] group 2476
1779959446.252815 cmdq_append <global>: [bind-key/0x647b21ed68d0]
1779959446.252820 yylex_token: end at WS
1779959446.252822 yylex_token: bind
1779959446.252825 yylex_token: end at WS
1779959446.252828 yylex_token: -Tcopy-mode-vi
1779959446.252830 yylex_token: end at WS
1779959446.252833 yylex_token: r
1779959446.252835 yylex_token: end at WS
1779959446.252838 yylex_token: send
1779959446.252840 yylex_token: end at WS
1779959446.252842 yylex_token: -X
1779959446.252845 yylex_token: end at WS
1779959446.252848 yylex_token: refresh-from-pane
1779959446.252851 cmd_parse_build_commands 0:0: bind
1779959446.252854 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.252857 cmd_parse_build_commands 0:2: r
1779959446.252860 cmd_parse_build_commands 0:3 0:0: send
1779959446.252862 cmd_parse_build_commands 0:3 0:1: -X
1779959446.252864 cmd_parse_build_commands 0:3 0:2: refresh-from-pane
1779959446.252867 cmd_parse_build_commands 0:0: send
1779959446.252868 cmd_parse_build_commands 0:1: -X
1779959446.252870 cmd_parse_build_commands 0:2: refresh-from-pane
1779959446.252874 args_parse_flags: next -X
1779959446.252875 args_parse_flags: -X
1779959446.252877 args_parse_flags: next refresh-from-pane
1779959446.252879 args_parse: flags end at 2 of 3
1779959446.252881 args_parse: 2 = refresh-from-pane (type STRING)
1779959446.252885 cmd_parse_build_commands: send-keys -X refresh-from-pane
1779959446.252887 args_parse_flags: next -Tcopy-mode-vi
1779959446.252889 args_parse_flag_argument: -T = copy-mode-vi
1779959446.252890 args_parse_flags: next r
1779959446.252892 args_parse: flags end at 2 of 4
1779959446.252894 args_parse: 2 = r (type STRING)
1779959446.252897 args_parse: 3 = send-keys -X refresh-from-pane (type COMMANDS)
1779959446.252902 cmd_parse_build_commands: bind-key -T copy-mode-vi r { send-keys -X refresh-from-pane }
1779959446.252905 cmdq_get_command: [bind-key/0x647b21ed6d10] group 2484
1779959446.252907 cmdq_append <global>: [bind-key/0x647b21ed6d10]
1779959446.252915 yylex_token: end at WS
1779959446.252917 yylex_token: bind
1779959446.252919 yylex_token: end at WS
1779959446.252921 yylex_token: -Tcopy-mode-vi
1779959446.252923 yylex_token: end at WS
1779959446.252924 yylex_token: t
1779959446.252927 yylex_token: end at WS
1779959446.252928 yylex_token: command-prompt
1779959446.252931 yylex_token: end at WS
1779959446.252932 yylex_token: -1p(jump to forward)
1779959446.252934 yylex_token: end at WS
1779959446.252936 yylex_token: send
1779959446.252938 yylex_token: end at WS
1779959446.252939 yylex_token: -X
1779959446.252942 yylex_token: end at WS
1779959446.252943 yylex_token: jump-to-forward
1779959446.252945 yylex_token: end at WS
1779959446.252947 yylex_token: %%
1779959446.252950 cmd_parse_build_commands 0:0: bind
1779959446.252952 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.252954 cmd_parse_build_commands 0:2: t
1779959446.252956 cmd_parse_build_commands 0:3 0:0: command-prompt
1779959446.252958 cmd_parse_build_commands 0:3 0:1: -1p(jump to forward)
1779959446.252960 cmd_parse_build_commands 0:3 0:2 0:0: send
1779959446.252962 cmd_parse_build_commands 0:3 0:2 0:1: -X
1779959446.252964 cmd_parse_build_commands 0:3 0:2 0:2: jump-to-forward
1779959446.252966 cmd_parse_build_commands 0:3 0:2 0:3: %%
1779959446.252969 cmd_parse_build_commands 0:0: command-prompt
1779959446.252970 cmd_parse_build_commands 0:1: -1p(jump to forward)
1779959446.252972 cmd_parse_build_commands 0:2 0:0: send
1779959446.252974 cmd_parse_build_commands 0:2 0:1: -X
1779959446.252976 cmd_parse_build_commands 0:2 0:2: jump-to-forward
1779959446.252978 cmd_parse_build_commands 0:2 0:3: %%
1779959446.252980 cmd_parse_build_commands 0:0: send
1779959446.252982 cmd_parse_build_commands 0:1: -X
1779959446.252984 cmd_parse_build_commands 0:2: jump-to-forward
1779959446.252986 cmd_parse_build_commands 0:3: %%
1779959446.252989 args_parse_flags: next -X
1779959446.252990 args_parse_flags: -X
1779959446.252992 args_parse_flags: next jump-to-forward
1779959446.252994 args_parse: flags end at 2 of 4
1779959446.252996 args_parse: 2 = jump-to-forward (type STRING)
1779959446.252998 args_parse: 3 = %% (type STRING)
1779959446.253002 cmd_parse_build_commands: send-keys -X jump-to-forward "%%"
1779959446.253004 args_parse_flags: next -1p(jump to forward)
1779959446.253005 args_parse_flags: -1
1779959446.253007 args_parse_flag_argument: -p = (jump to forward)
1779959446.253009 args_parse: flags end at 2 of 3
1779959446.253013 args_parse: 2 = send-keys -X jump-to-forward "%%" (type COMMANDS)
1779959446.253019 cmd_parse_build_commands: command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" }
1779959446.253021 args_parse_flags: next -Tcopy-mode-vi
1779959446.253023 args_parse_flag_argument: -T = copy-mode-vi
1779959446.253024 args_parse_flags: next t
1779959446.253026 args_parse: flags end at 2 of 4
1779959446.253028 args_parse: 2 = t (type STRING)
1779959446.253036 args_parse: 3 = command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } (type COMMANDS)
1779959446.253047 cmd_parse_build_commands: bind-key -T copy-mode-vi t { command-prompt -1 -p "(jump to forward)" { send-keys -X jump-to-forward "%%" } }
1779959446.253057 cmdq_get_command: [bind-key/0x647b21ed8000] group 2492
1779959446.253060 cmdq_append <global>: [bind-key/0x647b21ed8000]
1779959446.253067 yylex_token: end at WS
1779959446.253069 yylex_token: bind
1779959446.253071 yylex_token: end at WS
1779959446.253072 yylex_token: -Tcopy-mode-vi
1779959446.253074 yylex_token: end at WS
1779959446.253076 yylex_token: v
1779959446.253078 yylex_token: end at WS
1779959446.253079 yylex_token: send
1779959446.253081 yylex_token: end at WS
1779959446.253083 yylex_token: -X
1779959446.253085 yylex_token: end at WS
1779959446.253087 yylex_token: rectangle-toggle
1779959446.253090 cmd_parse_build_commands 0:0: bind
1779959446.253092 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.253094 cmd_parse_build_commands 0:2: v
1779959446.253096 cmd_parse_build_commands 0:3 0:0: send
1779959446.253105 cmd_parse_build_commands 0:3 0:1: -X
1779959446.253107 cmd_parse_build_commands 0:3 0:2: rectangle-toggle
1779959446.253109 cmd_parse_build_commands 0:0: send
1779959446.253111 cmd_parse_build_commands 0:1: -X
1779959446.253113 cmd_parse_build_commands 0:2: rectangle-toggle
1779959446.253116 args_parse_flags: next -X
1779959446.253118 args_parse_flags: -X
1779959446.253120 args_parse_flags: next rectangle-toggle
1779959446.253121 args_parse: flags end at 2 of 3
1779959446.253123 args_parse: 2 = rectangle-toggle (type STRING)
1779959446.253127 cmd_parse_build_commands: send-keys -X rectangle-toggle
1779959446.253129 args_parse_flags: next -Tcopy-mode-vi
1779959446.253131 args_parse_flag_argument: -T = copy-mode-vi
1779959446.253132 args_parse_flags: next v
1779959446.253134 args_parse: flags end at 2 of 4
1779959446.253136 args_parse: 2 = v (type STRING)
1779959446.253139 args_parse: 3 = send-keys -X rectangle-toggle (type COMMANDS)
1779959446.253144 cmd_parse_build_commands: bind-key -T copy-mode-vi v { send-keys -X rectangle-toggle }
1779959446.253147 cmdq_get_command: [bind-key/0x647b21ed6ec0] group 2504
1779959446.253149 cmdq_append <global>: [bind-key/0x647b21ed6ec0]
1779959446.253152 yylex_token: end at WS
1779959446.253154 yylex_token: bind
1779959446.253156 yylex_token: end at WS
1779959446.253158 yylex_token: -Tcopy-mode-vi
1779959446.253160 yylex_token: end at WS
1779959446.253161 yylex_token: w
1779959446.253163 yylex_token: end at WS
1779959446.253165 yylex_token: send
1779959446.253167 yylex_token: end at WS
1779959446.253168 yylex_token: -X
1779959446.253171 yylex_token: end at WS
1779959446.253172 yylex_token: next-word
1779959446.253175 cmd_parse_build_commands 0:0: bind
1779959446.253177 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.253179 cmd_parse_build_commands 0:2: w
1779959446.253181 cmd_parse_build_commands 0:3 0:0: send
1779959446.253182 cmd_parse_build_commands 0:3 0:1: -X
1779959446.253184 cmd_parse_build_commands 0:3 0:2: next-word
1779959446.253187 cmd_parse_build_commands 0:0: send
1779959446.253188 cmd_parse_build_commands 0:1: -X
1779959446.253190 cmd_parse_build_commands 0:2: next-word
1779959446.253194 args_parse_flags: next -X
1779959446.253195 args_parse_flags: -X
1779959446.253197 args_parse_flags: next next-word
1779959446.253199 args_parse: flags end at 2 of 3
1779959446.253201 args_parse: 2 = next-word (type STRING)
1779959446.253204 cmd_parse_build_commands: send-keys -X next-word
1779959446.253206 args_parse_flags: next -Tcopy-mode-vi
1779959446.253208 args_parse_flag_argument: -T = copy-mode-vi
1779959446.253210 args_parse_flags: next w
1779959446.253211 args_parse: flags end at 2 of 4
1779959446.253213 args_parse: 2 = w (type STRING)
1779959446.253216 args_parse: 3 = send-keys -X next-word (type COMMANDS)
1779959446.253221 cmd_parse_build_commands: bind-key -T copy-mode-vi w { send-keys -X next-word }
1779959446.253223 cmdq_get_command: [bind-key/0x647b21ed8430] group 2512
1779959446.253225 cmdq_append <global>: [bind-key/0x647b21ed8430]
1779959446.253231 yylex_token: end at WS
1779959446.253233 yylex_token: bind
1779959446.253235 yylex_token: end at WS
1779959446.253237 yylex_token: -Tcopy-mode-vi
1779959446.253238 yylex_token: end at WS
1779959446.253240 yylex_token: {
1779959446.253242 yylex_token: end at WS
1779959446.253244 yylex_token: send
1779959446.253246 yylex_token: end at WS
1779959446.253247 yylex_token: -X
1779959446.253249 yylex_token: end at WS
1779959446.253251 yylex_token: previous-paragraph
1779959446.253254 cmd_parse_build_commands 0:0: bind
1779959446.253256 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1779959446.253257 cmd_parse_build_commands 0:2: {
1779959446.253259 cmd_parse_build_commands 0:3 0:0: send
1779959446.253261 cmd_parse_build_commands 0:3 0:1: -X
1779959446.253263 cmd_parse_build_commands 0:3 0:2: previous-paragraph
1779959446.253265 cmd_parse_build_commands 0:0: send
1779959446.253267 cmd_parse_build_commands 0:1: -X
1779959446.253269 cmd_parse_build_commands 0:2: previous-paragraph
1779959446.253275 args_parse_flags: next -X
1779959446.253277 args_parse_flags: -X
1779959446.253279 args_parse_flags: next previous-paragraph
1779959446.253280 args_parse: flags end at 2 of 3
1779959446.253282 args_parse: 2 = previous-paragraph (type STRING)
1779959446.253286 cmd_parse_build_commands: send-keys -X previous-paragraph
1779959446.253287 args_parse_flags: next -Tcopy-mode-vi
1779959446.253289 args_parse_flag_argument: -T = copy-mode-vi
1779959446.253291 args_parse_flags: next {
1779959446.253293 args_parse: flags end at 2 of 4
1779959446.253295 args_parse: 2 = { (type STRING)
1779959446.253298 args_parse: 3 = send-keys -X previous-paragraph (type COMMANDS)
